,artist,date,id,image,painting
8565,Marcantonio (Raimondi),1920,8594,http://nrs.harvard.edu/urn-3:VIT.BB:8095005,"Two lovers: illustration for ""Aretino's Postures"", sonnet n° 8"
8566,Garofalo (Benvenuto Tisi),1500,8595,http://nrs.harvard.edu/urn-3:VIT.BB:10586402,Mythological scene
8567,Romanino,1524,8596,http://nrs.harvard.edu/urn-3:VIT.BB:10523470,Dead Christ between the Virgin Mary and St. John the Evangelist
8568,Domenico di Michelino,1440,8597,http://nrs.harvard.edu/urn-3:VIT.BB:4838950,"Christ on the Cross with the Virgin, St. Mary Magdalen and St. John the Evangelist"
8569,Follower of Duccio,1301,8598,http://nrs.harvard.edu/urn-3:VIT.BB:9295370,"Christ on the Cross with the Virgin, St. Mary Magdalen, St. John the Evangelist and two angels"
8570,Near Giovanni del Biondo,1356,8599,http://nrs.harvard.edu/urn-3:VIT.BB:4627067,Resurrection
8571,Master of San Miniato,1460,8600,http://nrs.harvard.edu/urn-3:VIT.BB:4876505,Madonna and Child with St. John the Baptist
8572,"Spanzotti, Giovanni Martino",1480,8601,http://nrs.harvard.edu/urn-3:VIT.BB:10511527,Nativity with St. John the Baptist
8573,"Anguissola, Sofonisba",1551,8602,http://nrs.harvard.edu/urn-3:VIT.BB:10526434,Sewing girl with a small dog
8574,Master of 1399,1391,8603,http://nrs.harvard.edu/urn-3:VIT.BB:4904720,"Madonna and Child in glory with St. Anthony Abbot, St. Margaret, St. Catherine of Alexandria and St. Julian"
8575,Luca di Tommé,1351,8604,http://nrs.harvard.edu/urn-3:VIT.BB:9297331,Madonna and Child with a goldfinch; Christ Blessing
8576,Follower of Jacopo del Casentino,1345,8605,http://nrs.harvard.edu/urn-3:VIT.BB:4627283,Madonna and Child Enthroned; St. John the Baptist; St. Catherine of Alexandria
8577,"Near Ghirlandaio, Ridolfo",1501,8606,http://nrs.harvard.edu/urn-3:VIT.BB:4894504,Christ on the Cross with St. Jerome and St. John the Evangelist
8578,Titian,1548,8607,http://nrs.harvard.edu/urn-3:VIT.BB:10582432,Giovanni Battista Castaldo
8579,"Imitator of Pesellino, Francesco",1985,8608,http://nrs.harvard.edu/urn-3:VIT.BB:4863549,Annunciation
8580,"Viti, Timoteo",1491,8609,http://nrs.harvard.edu/urn-3:VIT.BB:8083922,The Virgin appearing to St. Francis and St. Anthony of Padua
8581,"Lotto, Lorenzo",1500,8610,http://nrs.harvard.edu/urn-3:VIT.BB:8747316,Study for Madonna and Child Enthroned with saints and donors
8582,"Tintoretto, Jacopo",1537,8611,http://nrs.harvard.edu/urn-3:VIT.BB:10590786,Holy family with St. Anne
8583,"Attributed to Campi, Giulio",1551,8612,http://nrs.harvard.edu/urn-3:VIT.BB:10526216,Christ giving the keys to St. Peter
8584,"? Pontormo, Jacopo da",1501,8613,http://nrs.harvard.edu/urn-3:VIT.BB:4901196,Two women and a child
8585,Follower of Leonardo da Vinci,1501,8614,http://nrs.harvard.edu/urn-3:VIT.BB:4875548,Madonna and Child
8586,"Chiodarolo, Giovanni Maria",1490,8615,http://nrs.harvard.edu/urn-3:VIT.BB:10586550,St. Apollonia
8587,"Previtali, Andrea",1490,8616,http://nrs.harvard.edu/urn-3:VIT.BB:8738482,Bust of a man with ermine
8588,"? Anonymous painter of Florence, 16th century",1501,8617,http://nrs.harvard.edu/urn-3:VIT.BB:4904217,Madonna and Child
8589,"Capriolo, Domenico",1512,8618,http://nrs.harvard.edu/urn-3:VIT.BB:8735925,Bust of a young man
8590,Andrea di Bartolo,1391,8619,http://nrs.harvard.edu/urn-3:VIT.BB:9429188,Madonna and Child; two prophets
8591,Copy after Titian,1555,8620,http://nrs.harvard.edu/urn-3:VIT.BB:10611122,Venus and Adonis with three dogs and Cupid asleep under the trees
8592,"Predis, Giovanni Ambrogio de",1472,8621,http://nrs.harvard.edu/urn-3:VIT.BB:10523066,Profile of a young boy
8593,"? Tintoretto, Domenico",1580,8622,http://nrs.harvard.edu/urn-3:VIT.BB:10593440,Bearded man aged 80 in a fur lined coat
8594,"Near Balducci, Matteo",1509,8623,http://nrs.harvard.edu/urn-3:VIT.BB:9435741,Adoration of the Magi
8595,"Dossi, Dosso",1512,8624,http://nrs.harvard.edu/urn-3:VIT.BB:10582914,Adoration of the shepherds
8596,Biagio d'Antonio,1476,8625,http://nrs.harvard.edu/urn-3:VIT.BB:4876619,Virgin adoring the Christ Child with the Young St. John the Baptist and St. Joseph
8597,After Leonardo da Vinci,1501,8626,http://nrs.harvard.edu/urn-3:VIT.BB:4875490,Madonna and Child
8598,"Anonymous painter of Pisa, 14th century",1301,8627,http://nrs.harvard.edu/urn-3:VIT.BB:9450570,Madonna and Child with a goldfinch
8599,"Bembo, Bonifacio",1440,8628,http://nrs.harvard.edu/urn-3:VIT.BB:10519360,Finding of the True Cross
8600,"Poccetti, Bernardino",1590,8629,http://nrs.harvard.edu/urn-3:VIT.BB:4903286,Procession of priests and people outside the walls of a city
8601,Anonymous painter of Brescia,1530,8630,http://nrs.harvard.edu/urn-3:VIT.BB:10530896,Angel supporting a festoon of fruit
8602,"Farinati, Paolo",1552,8631,http://nrs.harvard.edu/urn-3:VIT.BB:10533807,Two satyrs
8603,"Anonymous painter of Emilia, 16th century",1501,8632,http://nrs.harvard.edu/urn-3:VIT.BB:10580086,Madonna and Child
8604,Cristoforo di Jacopo Biondi da Bologna,1360,8633,http://nrs.harvard.edu/urn-3:VIT.BB:10541840,Crucifixion
8605,"Near Sarto, Andrea del",1526,8634,http://nrs.harvard.edu/urn-3:VIT.BB:4901081,Two seated nude figures
8606,"Near Veronese, Paolo",1548,8635,http://nrs.harvard.edu/urn-3:VIT.BB:10610962,Finding of Moses
8607,Copy after Titian,1575,8636,http://nrs.harvard.edu/urn-3:VIT.BB:10581609,Ecce homo
8608,Attributed to Margaritone d'Arezzo,1251,8637,http://nrs.harvard.edu/urn-3:VIT.BB:4454697,St. Francis
8609,"Anonymous painter of Verona, 15th century",1401,8638,http://nrs.harvard.edu/urn-3:VIT.BB:10533923,Madonna and Child holding a book with Annunciation
8610,Lippo di Andrea,1395,8639,http://nrs.harvard.edu/urn-3:VIT.BB:4828425,Madonna and Child Enthroned with four saints
8611,? Anonymous painter of Central Italy,1401,8640,http://nrs.harvard.edu/urn-3:VIT.BB:8095375,"Christ on the Cross with the Virgin, St. Mary Magdalen and St. John the Evangelist"
8612,"Libri, Francesco dai",1491,8641,http://nrs.harvard.edu/urn-3:VIT.BB:10531157,Mystic marriage of St. Catherine with four angels
8613,"? Fontana, Prospero",1530,8642,http://nrs.harvard.edu/urn-3:VIT.BB:10580310,Lady with lapdog
8614,"Bellini, Gentile",1451,8643,http://nrs.harvard.edu/urn-3:VIT.BB:8705922,Madonna
8615,Attributed to Benvenuto di Giovanni,1456,8644,http://nrs.harvard.edu/urn-3:VIT.BB:9434892,Assumption
8616,"Imitator of Lippi, Filippino",1920,8645,http://nrs.harvard.edu/urn-3:VIT.BB:4891584,Madonna and Child with the Infant St. John the Baptist
8617,"Veronese, Paolo",1548,8646,http://nrs.harvard.edu/urn-3:VIT.BB:10610974,Adoration of the Magi
8618,Follower of Leonardo da Vinci,1501,8647,http://nrs.harvard.edu/urn-3:VIT.BB:4875538,Madonna and Child with St. John the Baptist and two angels
8619,"Cariani, Giovanni",1516,8648,http://nrs.harvard.edu/urn-3:VIT.BB:8738400,Judith
8620,Attributed to Zacchia di Antonio da Vezzano,1420,8649,http://nrs.harvard.edu/urn-3:VIT.BB:4894084,Portrait of man
8621,"Calcar, Jan Steven van",1519,8650,http://nrs.harvard.edu/urn-3:VIT.BB:10611317,Attila Grimaldi
8622,School of Michelangelo,1526,8651,http://nrs.harvard.edu/urn-3:VIT.BB:4894160,Study for a group of figures
8623,"Anonymous painter of Venice, 16th century",1501,8652,http://nrs.harvard.edu/urn-3:VIT.BB:10593761,Flagellation
8624,Pseudo Pier Francesco Fiorentino,1451,8653,http://nrs.harvard.edu/urn-3:VIT.BB:4863640,Madonna and Child with St. John the Baptist and an angel
8625,Copy after Titian,1515,8654,http://nrs.harvard.edu/urn-3:VIT.BB:10581749,Salome with the head of St. John the Baptist
8626,"Near Granacci, Francesco",1501,8655,http://nrs.harvard.edu/urn-3:VIT.BB:4894472,Music-making angels
8627,Attributed to Moretto da Brescia,1516,8656,http://nrs.harvard.edu/urn-3:VIT.BB:10526324,God the Father with cherubim
8628,"Sustris, Lambert",1534,8657,http://nrs.harvard.edu/urn-3:VIT.BB:10590711,Baptism of Christ
8629,"Near Boccaccino, Boccaccio",1501,8658,http://nrs.harvard.edu/urn-3:VIT.BB:10526099,Holy Family
8630,"Zenale, Bernardo",1484,8659,http://nrs.harvard.edu/urn-3:VIT.BB:10519520,Madonna and Child Enthroned with two music-making angels and donors
8631,"Allori, Alessandro",1575,8660,http://nrs.harvard.edu/urn-3:VIT.BB:4893740,Francesco I de' Medici
8632,Near Giovanni di Pietro (Lo Spagna),1491,8661,http://nrs.harvard.edu/urn-3:VIT.BB:8087665,St. Mary Magdalen
8633,Cristoforo di Benedetto,1467,8662,http://nrs.harvard.edu/urn-3:VIT.BB:8075634,Madonna and Child
8634,"Giolfino, Niccolò the younger",1501,8663,http://nrs.harvard.edu/urn-3:VIT.BB:10532102,Military scene outside a city gate
8635,"Bastiani, Lazzaro",1451,8664,http://nrs.harvard.edu/urn-3:VIT.BB:8718913,Pages outside a palace
8636,"? Botticelli, Sandro",1490,8665,http://nrs.harvard.edu/urn-3:VIT.BB:4876785,Virgin adoring the Christ Child with St. Joseph
8637,"Giovenone, Gerolamo",1486,8666,http://nrs.harvard.edu/urn-3:VIT.BB:10511485,Madonna and Child
8638,"Civerchio, Vincenzo",1490,8667,http://nrs.harvard.edu/urn-3:VIT.BB:10519584,Heads of Christ crowned with thorns and of the mourning Virgin
8639,"Lotto, Lorenzo",1500,8668,http://nrs.harvard.edu/urn-3:VIT.BB:8747246,Head of a man
8640,"Anonymous painter of Venice, 15th century",1401,8669,http://nrs.harvard.edu/urn-3:VIT.BB:10593661,St. Nicholas of Tolentino
8641,Francesco di Giorgio Martini,1459,8670,http://nrs.harvard.edu/urn-3:VIT.BB:9434980,Ugurgieri coat of arms
8642,"Tintoretto, Jacopo",1537,8671,http://nrs.harvard.edu/urn-3:VIT.BB:10593120,Portrait of the Da Mosto-Costanzo family with God the Father blessing in background
8643,"Beccaruzzi, Francesco",1510,8672,http://nrs.harvard.edu/urn-3:VIT.BB:8748086,Bust of a young man
8644,"Anonymous painter of Pisa, 14th century",1301,8673,http://nrs.harvard.edu/urn-3:VIT.BB:9450568,Madonna and Child
8645,"Near Sabatini, Andrea",1508,8674,http://nrs.harvard.edu/urn-3:VIT.BB:10523406,Madonna and Child
8646,Near Raphael,1501,8675,http://nrs.harvard.edu/urn-3:VIT.BB:8087373,Portrait of man
8647,Anonymous painter of Padua,1300,8676,http://nrs.harvard.edu/urn-3:VIT.BB:10536268,Madonna and Child
8648,"? Dossi, Dosso",1512,8677,http://nrs.harvard.edu/urn-3:VIT.BB:10582882,Man wearing a hat holding a book
8649,Paolo di Giovanni Fei,1391,8678,http://nrs.harvard.edu/urn-3:VIT.BB:9297417,St. Laurence
8650,"Franchi, Rossello di Jacopo",1401,8679,http://nrs.harvard.edu/urn-3:VIT.BB:4838776,"Madonna and Child in glory with St. John the Baptist, St. Bartholomew, St. Julian and St. Catherine of Alexandria; Blessing Redeemer (in roundel)"
8651,"Ghirlandaio, Ridolfo",1510,8680,http://nrs.harvard.edu/urn-3:VIT.BB:4894582,Portrait of Girolamo Benivieni
8652,Jacopo del Casentino,1325,8681,http://nrs.harvard.edu/urn-3:VIT.BB:4627213,Dormition of the Virgin
8653,Polidoro da Lanciano,1535,8682,http://nrs.harvard.edu/urn-3:VIT.BB:10611405,Madonna and Child with St. Mark
8654,"Circle of Carpaccio, Vittore",1475,8683,http://nrs.harvard.edu/urn-3:VIT.BB:8719167,Madonna and Child with St. Catherine
8655,Near Bartolomeo di Giovanni,1491,8684,http://nrs.harvard.edu/urn-3:VIT.BB:4891377,Virgin adoring the Christ Child with a shepherd
8656,Circle of Franciabigio,1501,8685,http://nrs.harvard.edu/urn-3:VIT.BB:4901269,Madonna and Child with the Infant St. John
8657,Near Santi di Tito,1501,8686,http://nrs.harvard.edu/urn-3:VIT.BB:4904914,Portrait of man
8658,Girolamo del Pacchia,1497,8687,http://nrs.harvard.edu/urn-3:VIT.BB:9435885,Holy Family with the Infant St. John the Baptist
8659,"Near Predis, Giovanni Ambrogio de",1472,8688,http://nrs.harvard.edu/urn-3:VIT.BB:10530745,Profile portrait of a woman wearing pearl hair ornaments
8660,"Campagnola, Domenico",1520,8689,http://nrs.harvard.edu/urn-3:VIT.BB:10611363,Landscape with sheep and shepherd about to cross a ford and a cow drinking
8661,"Near Luini, Bernardino",1480,8690,http://nrs.harvard.edu/urn-3:VIT.BB:10522179,Christ among the doctors
8662,Near Antonio da Fabriano,1451,8691,http://nrs.harvard.edu/urn-3:VIT.BB:8075734,"Madonna and Child Enthroned with St. John the Baptist, St. Catherine and a donor"
8663,Francesco d'Antonio di Bartolomeo,1425,8692,http://nrs.harvard.edu/urn-3:VIT.BB:10728740,Madonna and Child Enthroned with angels
8664,"Anonymous painter of North Italy, 15th century",1401,8693,http://nrs.harvard.edu/urn-3:VIT.BB:10536422,Crucifixion and tomb of Christ
8665,"Cennini, Cennino",1390,8694,http://nrs.harvard.edu/urn-3:VIT.BB:4454828,"Madonna and Child Enthroned with St. John the Baptist, St. Nicholas and two angels"
8666,"Bassano, Jacopo, il vecchio",1534,8695,http://nrs.harvard.edu/urn-3:VIT.BB:10590277,Adoration of the shepherds
8667,Andrea Vanni,1351,8696,http://nrs.harvard.edu/urn-3:VIT.BB:9297432,Painted Cross
8668,"Workshop of Botticelli, Sandro",1491,8697,http://nrs.harvard.edu/urn-3:VIT.BB:4890579,Madonna and Child with the Young St. John the Baptist
8669,Pietro di Domenico,1477,8698,http://nrs.harvard.edu/urn-3:VIT.BB:9435088,Madonna and Child
8670,Near Titian,1510,8699,http://nrs.harvard.edu/urn-3:VIT.BB:10582323,Woman in turkish dress
8671,Santi di Tito,1576,8700,http://nrs.harvard.edu/urn-3:VIT.BB:4904972,Agony in the garden
8672,"Farinati, Paolo",1552,8701,http://nrs.harvard.edu/urn-3:VIT.BB:10533829,Male figure with a staff
8673,"Anonymous painter of Florence, 14th century",1391,8702,http://nrs.harvard.edu/urn-3:VIT.BB:4904706,Madonna and Child
8674,"Butinone, Bernardino",1450,8703,http://nrs.harvard.edu/urn-3:VIT.BB:10519476,St. Stephen brought before the High Priest
8675,Brescianino,1507,8704,http://nrs.harvard.edu/urn-3:VIT.BB:9436067,Bust of a young man
8676,After Raphael,1501,8705,http://nrs.harvard.edu/urn-3:VIT.BB:8088600,Holy Family
8677,"Anonymous painter of Florence, 15th century",1441,8706,http://nrs.harvard.edu/urn-3:VIT.BB:4904852,Madonna and Child Enthroned
8678,"Bellini, Giovanni",1451,8707,http://nrs.harvard.edu/urn-3:VIT.BB:8706236,Madonna and Child
8679,"Anonymous painter of Siena, 14th century",1301,8708,http://nrs.harvard.edu/urn-3:VIT.BB:9450759,Madonna and Child Enthroned with four angels
8680,"Anonymous painter of Umbria, 16th century",1501,8709,http://nrs.harvard.edu/urn-3:VIT.BB:8095277,Domine quo vadis?
8681,"Style of Lippi, Filippino",1491,8710,http://nrs.harvard.edu/urn-3:VIT.BB:4891608,Studies for three tritons and a sheep
8682,"Anonymous painter of Emilia, 15th century",1401,8711,http://nrs.harvard.edu/urn-3:VIT.BB:10580068,Madonna and Child with a donor
8683,"Libri, Francesco dai",1450,8712,http://nrs.harvard.edu/urn-3:VIT.BB:10531227,Scene from the myth of Meleager
8684,"""Tommaso""",1490,8713,http://nrs.harvard.edu/urn-3:VIT.BB:4870819,"Virgin adoring the Christ Child with St. Francis, St. Jerome and the Infant St. John"
8685,"Luini, Bernardino",1480,8714,http://nrs.harvard.edu/urn-3:VIT.BB:10522283,Young man with a hat
8686,Attributed to Giannicola di Paolo,1491,8715,http://nrs.harvard.edu/urn-3:VIT.BB:8087239,Angel of Annunciation; Virgin Annunciate
8687,"Franchi, Rossello di Jacopo",1410,8716,http://nrs.harvard.edu/urn-3:VIT.BB:4838782,St. George and St. John the Baptist
8688,Agnolo di Domenico di Donnino,1491,8717,http://nrs.harvard.edu/urn-3:VIT.BB:4890495,Nativity
8689,Cigoli,1591,8718,http://nrs.harvard.edu/urn-3:VIT.BB:4905012,Various studies including details of Michelangelo's Battle of Cascina
8690,"Bordone, Paris",1518,8719,http://nrs.harvard.edu/urn-3:VIT.BB:10591593,Dead Christ with two angels
8691,"Copy after Sarto, Andrea del",1526,8720,http://nrs.harvard.edu/urn-3:VIT.BB:4895465,Madonna and Child
8692,"Circle of Licinio, Bernardino",1500,8721,http://nrs.harvard.edu/urn-3:VIT.BB:8747312,Bust of a young woman with a book
8693,"Foschi, Pier Francesco",1541,8722,http://nrs.harvard.edu/urn-3:VIT.BB:4901304,Bust of a young man
8694,Follower of Correggio,1500,8723,http://nrs.harvard.edu/urn-3:VIT.BB:10586678,Adoration of the shepherds
8695,"Luini, Bernardino",1480,8724,http://nrs.harvard.edu/urn-3:VIT.BB:10522215,Madonna and Child with a book
8696,"Ingannati, Pietro degli",1529,8725,http://nrs.harvard.edu/urn-3:VIT.BB:8735953,Sacra Conversazione
8697,Sano di Pietro,1441,8726,http://nrs.harvard.edu/urn-3:VIT.BB:9429615,Madonna and Child Enthroned
8698,"Near Pontormo, Jacopo da",1541,8727,http://nrs.harvard.edu/urn-3:VIT.BB:4901157,Madonna and Child with St. Mary Magdalene
8699,Michele di Matteo da Bologna,1410,8728,http://nrs.harvard.edu/urn-3:VIT.BB:10718116,Bishop saint
8700,"Bassano, Jacopo, il vecchio",1534,8729,http://nrs.harvard.edu/urn-3:VIT.BB:10590351,Seated man at a table with a letter
8701,? Liberale da Verona,1501,8730,http://nrs.harvard.edu/urn-3:VIT.BB:10531085,Visitation
8702,Polidoro da Caravaggio,1526,8731,http://nrs.harvard.edu/urn-3:VIT.BB:8095049,Adoration of the Shepherds
8703,"? Tintoretto, Domenico",1580,8732,http://nrs.harvard.edu/urn-3:VIT.BB:10593416,Two Procurators of San Marco
8704,"Tintoretto, Domenico",1580,8733,http://nrs.harvard.edu/urn-3:VIT.BB:10593438,Prelate sitting on a chair and holding a letter in his left hand
8705,"? Veronese, Paolo",1548,8734,http://nrs.harvard.edu/urn-3:VIT.BB:10591220,"Venus, Mars, and Cupid at the mirror"
8706,Anonymous painter of Central Italy,1401,8735,http://nrs.harvard.edu/urn-3:VIT.BB:8095369,Madonna and Child Enthroned with four angels
8707,"Beccaruzzi, Francesco",1510,8736,http://nrs.harvard.edu/urn-3:VIT.BB:8748077,Gentleman against ruined wall
8708,"Near Boccaccino, Boccaccio",1491,8737,http://nrs.harvard.edu/urn-3:VIT.BB:10526089,Madonna and Child with St. John the Baptist
8709,"Workshop of Lippi, Fra Filippo",1441,8738,http://nrs.harvard.edu/urn-3:VIT.BB:4863477,Madonna and Child Enthroned with four saints
8710,Near Sebastiano del Piombo,1500,8739,http://nrs.harvard.edu/urn-3:VIT.BB:8738360,Man holding gloves
8711,"? Torbido, Francesco",1501,8740,http://nrs.harvard.edu/urn-3:VIT.BB:10532124,Bust of a man
8712,"Anonymous painter of North Italy, 14th century",1401,8741,http://nrs.harvard.edu/urn-3:VIT.BB:10536326,Two saints with scrolls in tondi
8713,"? Bembo, Bonifacio",1440,8742,http://nrs.harvard.edu/urn-3:VIT.BB:10519362,Profile of a man wearing a hood
8714,"Lippi, Filippino",1476,8743,http://nrs.harvard.edu/urn-3:VIT.BB:4891604,Sketch for a fountain
8715,Master of San Jacopo a Mucciana,1395,8744,http://nrs.harvard.edu/urn-3:VIT.BB:4904664,Annunciation
8716,"Tintoretto, Jacopo",1570,8746,http://nrs.harvard.edu/urn-3:VIT.BB:10592618,Jacopo Palma il giovane
8717,"Bulgarini, Bartolommeo",1341,8747,http://nrs.harvard.edu/urn-3:VIT.BB:9295490,St. John the Baptist
8718,Sodoma,1497,8748,http://nrs.harvard.edu/urn-3:VIT.BB:9435790,Holy Family with St. John the Baptist
8719,"Palma, Jacopo, il vecchio",1495,8749,http://nrs.harvard.edu/urn-3:VIT.BB:8748011,Madonna and Child Blessing with a donor
8720,Jacopino di Francesco de' Bavosi,1360,8750,http://nrs.harvard.edu/urn-3:VIT.BB:10542117,Madonna
8721,"Near Anonymous painter of Umbria, 14th century",1301,8751,http://nrs.harvard.edu/urn-3:VIT.BB:8095037,The Virgin talking to a woman [?] (fragment of unidentified scene)
8722,"School of Bellini, Giovanni",1451,8752,http://nrs.harvard.edu/urn-3:VIT.BB:8706290,Madonna and Child
8723,"Bassano, Leandro",1575,8753,http://nrs.harvard.edu/urn-3:VIT.BB:10590455,Flood
8724,Domenico di Michelino,1451,8754,http://nrs.harvard.edu/urn-3:VIT.BB:4838822,Man of Sorrows with the Virgin Mary and st. John the Evangelist
8725,Master of the Bargello Tondo,1401,8755,http://nrs.harvard.edu/urn-3:VIT.BB:4904698,"Madonna and Child Enthroned and Crowned by the Redeemer, with St. John the Baptist, St. Anthony Abbot, St. Dorothy, and St. Catherine of Alexandria"
8726,"Palmezzano, Marco",1532,8756,http://nrs.harvard.edu/urn-3:VIT.BB:8074614,"Holy Family with the Infant St. John, St. Dominic and a female martyr saint"
